time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_002,Doohickey C,buyer_t0_003,seller_t0_006,True,73.75,accepted,9,99.34,55.24,25.590000000000003,18.509999999999998
0,item_002,Doohickey C,buyer_t0_002,seller_t0_003,True,78.0,accepted,6,79.55,62.7,1.5499999999999972,15.299999999999997
0,item_000,Widget A,buyer_t0_007,seller_t0_004,True,39.0,accepted,5,61.82,23.12,22.82,15.879999999999999
0,item_001,Gadget B,buyer_t0_005,seller_t0_007,True,44.5,accepted,5,53.84,27.93,9.340000000000003,16.57
0,item_000,Widget A,buyer_t0_001,seller_t0_005,False,,rejected,3,38.8,22.83,0.0,0.0
0,item_000,Widget A,buyer_t0_004,seller_t0_001,True,41.95,accepted,9,45.82,36.47,3.8699999999999974,5.480000000000004
0,item_004,Gizmo E,buyer_t0_006,seller_t0_000,False,,timeout,10,170.13,95.18,0.0,0.0
1,item_001,Gadget B,buyer_t1_002,seller_t1_007,True,44.0,accepted,5,67.35,35.01,23.349999999999994,8.990000000000002
1,item_001,Gadget B,buyer_t1_000,seller_t1_000,True,40.9,accepted,9,41.09,22.69,0.19000000000000483,18.209999999999997
1,item_002,Doohickey C,buyer_t1_004,seller_t1_005,False,,timeout,10,95.92,35.87,0.0,0.0
1,item_002,Doohickey C,buyer_t1_001,seller_t1_003,True,75.85,accepted,10,79.46,33.04,3.6099999999999994,42.809999999999995
2,item_000,Widget A,buyer_t2_004,seller_t2_001,True,39.95,accepted,9,54.51,35.38,14.559999999999995,4.57
2,item_004,Gizmo E,buyer_t2_003,seller_t2_007,True,86.25,accepted,10,153.31,73.45,67.06,12.799999999999997
2,item_001,Gadget B,buyer_t2_001,seller_t2_005,True,44.5,accepted,5,55.44,28.55,10.939999999999998,15.95
2,item_000,Widget A,buyer_t2_000,seller_t2_006,True,39.95,accepted,9,56.4,22.79,16.449999999999996,17.160000000000004
2,item_003,Thingamajig D,buyer_t2_006,seller_t2_000,True,47.2,accepted,9,59.6,32.11,12.399999999999999,15.090000000000003
2,item_002,Doohickey C,buyer_t2_007,seller_t2_004,True,76.0,accepted,9,76.68,29.37,0.6800000000000068,46.629999999999995
3,item_004,Gizmo E,buyer_t3_006,seller_t3_000,True,102.25,accepted,9,169.62,88.16,67.37,14.090000000000003
3,item_003,Thingamajig D,buyer_t3_005,seller_t3_003,True,48.0,accepted,6,65.64,41.49,17.64,6.509999999999998
3,item_003,Thingamajig D,buyer_t3_007,seller_t3_007,False,,timeout,10,55.04,39.58,0.0,0.0
3,item_003,Thingamajig D,buyer_t3_004,seller_t3_006,True,49.0,accepted,6,50.02,33.87,1.0200000000000031,15.130000000000003
3,item_000,Widget A,buyer_t3_003,seller_t3_004,True,41.85,accepted,6,56.93,37.35,15.079999999999998,4.5
3,item_002,Doohickey C,buyer_t3_002,seller_t3_002,True,61.9,accepted,10,111.04,23.72,49.14000000000001,38.18
4,item_000,Widget A,buyer_t4_003,seller_t4_005,True,39.95,accepted,9,54.91,26.91,14.959999999999994,13.040000000000003
4,item_003,Thingamajig D,buyer_t4_001,seller_t4_003,False,,timeout,10,62.73,42.19,0.0,0.0
4,item_004,Gizmo E,buyer_t4_007,seller_t4_001,False,,rejected,5,108.9,75.01,0.0,0.0
4,item_001,Gadget B,buyer_t4_005,seller_t4_002,True,58.0,accepted,7,58.91,18.77,0.9099999999999966,39.230000000000004
