time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_003,seller_t0_000,True,97.0,accepted,8,113.53,82.9,16.53,14.099999999999994
0,item_003,Thingamajig D,buyer_t0_000,seller_t0_002,True,76.5,accepted,6,111.74,57.62,35.239999999999995,18.880000000000003
0,item_002,Doohickey C,buyer_t0_001,seller_t0_004,True,85.0,accepted,4,100.0,83.28,15.0,1.7199999999999989
0,item_001,Gadget B,buyer_t0_008,seller_t0_008,True,82.0,accepted,5,107.27,55.96,25.269999999999996,26.04
0,item_003,Thingamajig D,buyer_t0_007,seller_t0_006,True,67.0,accepted,5,94.31,40.99,27.310000000000002,26.009999999999998
0,item_003,Thingamajig D,buyer_t0_009,seller_t0_005,False,,rejected,6,115.9,89.07,0.0,0.0
0,item_004,Gizmo E,buyer_t0_005,seller_t0_001,False,,timeout,10,143.36,74.85,0.0,0.0
0,item_004,Gizmo E,buyer_t0_006,seller_t0_009,True,104.0,accepted,5,139.15,80.06,35.150000000000006,23.939999999999998
0,item_002,Doohickey C,buyer_t0_002,seller_t0_007,True,138.0,accepted,6,169.24,66.71,31.24000000000001,71.29
0,item_002,Doohickey C,buyer_t0_004,seller_t0_003,True,127.5,accepted,6,162.45,58.29,34.94999999999999,69.21000000000001
1,item_001,Gadget B,buyer_t1_009,seller_t1_002,True,99.0,accepted,5,126.12,87.65,27.120000000000005,11.349999999999994
1,item_002,Doohickey C,buyer_t1_004,seller_t1_008,True,137.5,accepted,6,155.96,67.78,18.460000000000008,69.72
1,item_001,Gadget B,buyer_t1_006,seller_t1_006,True,82.5,accepted,6,96.35,49.95,13.849999999999994,32.55
1,item_003,Thingamajig D,buyer_t1_002,seller_t1_004,True,82.5,accepted,4,100.03,80.18,17.53,2.319999999999993
1,item_004,Gizmo E,buyer_t1_003,seller_t1_005,True,88.0,accepted,5,141.0,61.43,53.0,26.57
1,item_004,Gizmo E,buyer_t1_001,seller_t1_000,True,95.0,accepted,6,141.29,85.64,46.28999999999999,9.36
1,item_001,Gadget B,buyer_t1_005,seller_t1_009,True,91.0,accepted,5,123.96,86.17,32.959999999999994,4.829999999999998
1,item_001,Gadget B,buyer_t1_008,seller_t1_001,True,86.5,accepted,6,95.21,80.85,8.709999999999994,5.650000000000006
1,item_003,Thingamajig D,buyer_t1_007,seller_t1_003,False,,rejected,7,132.0,65.74,0.0,0.0
1,item_000,Widget A,buyer_t1_000,seller_t1_007,True,106.75,accepted,8,139.05,51.62,32.30000000000001,55.13
2,item_001,Gadget B,buyer_t2_004,seller_t2_007,True,115.0,accepted,4,132.05,52.51,17.05000000000001,62.49
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_002,True,90.0,accepted,5,157.15,71.64,67.15,18.36
2,item_002,Doohickey C,buyer_t2_000,seller_t2_001,True,92.0,accepted,6,155.31,72.56,63.31,19.439999999999998
2,item_004,Gizmo E,buyer_t2_002,seller_t2_003,True,89.8,accepted,10,163.48,60.64,73.67999999999999,29.159999999999997
2,item_002,Doohickey C,buyer_t2_009,seller_t2_009,True,62.5,accepted,5,110.05,42.44,47.55,20.060000000000002
2,item_003,Thingamajig D,buyer_t2_003,seller_t2_006,True,89.5,accepted,5,121.74,54.81,32.239999999999995,34.69
