time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_002,Doohickey C,buyer_t0_002,seller_t0_001,False,,timeout,10,157.92,54.89,0.0,0.0
0,item_001,Gadget B,buyer_t0_007,seller_t0_002,True,85.0,accepted,4,150.31,57.18,65.31,27.82
0,item_002,Doohickey C,buyer_t0_001,seller_t0_009,True,111.5,accepted,6,134.65,54.45,23.150000000000006,57.05
0,item_004,Gizmo E,buyer_t0_003,seller_t0_008,True,165.0,accepted,3,165.92,48.56,0.9199999999999875,116.44
0,item_004,Gizmo E,buyer_t0_005,seller_t0_007,False,,rejected,3,146.08,78.27,0.0,0.0
0,item_000,Widget A,buyer_t0_000,seller_t0_006,True,92.57,accepted,10,92.57,57.4,0.0,35.169999999999995
0,item_004,Gizmo E,buyer_t0_004,seller_t0_003,False,,timeout,10,133.87,57.75,0.0,0.0
0,item_001,Gadget B,buyer_t0_009,seller_t0_005,True,87.0,accepted,5,121.47,57.53,34.47,29.47
0,item_001,Gadget B,buyer_t0_006,seller_t0_004,True,97.0,accepted,9,110.07,49.98,13.069999999999993,47.02
0,item_001,Gadget B,buyer_t0_008,seller_t0_000,False,,rejected,4,135.14,87.75,0.0,0.0
1,item_004,Gizmo E,buyer_t1_004,seller_t1_001,True,125.0,accepted,6,129.38,70.09,4.3799999999999955,54.91
1,item_002,Doohickey C,buyer_t1_006,seller_t1_006,True,93.83,accepted,10,93.83,72.29,0.0,21.539999999999992
1,item_002,Doohickey C,buyer_t1_005,seller_t1_004,True,89.35,accepted,10,96.74,86.9,7.390000000000001,2.4499999999999886
1,item_000,Widget A,buyer_t1_007,seller_t1_005,True,90.0,accepted,5,95.17,44.04,5.170000000000002,45.96
1,item_001,Gadget B,buyer_t1_000,seller_t1_007,True,71.5,accepted,6,143.79,53.71,72.28999999999999,17.79
1,item_003,Thingamajig D,buyer_t1_002,seller_t1_009,True,88.8,accepted,9,148.47,88.74,59.67,0.060000000000002274
1,item_003,Thingamajig D,buyer_t1_008,seller_t1_008,True,94.0,accepted,6,100.44,62.68,6.439999999999998,31.32
1,item_002,Doohickey C,buyer_t1_009,seller_t1_003,False,,timeout,10,164.75,51.69,0.0,0.0
1,item_001,Gadget B,buyer_t1_001,seller_t1_002,True,83.85,accepted,8,115.02,79.35,31.17,4.5
1,item_001,Gadget B,buyer_t1_003,seller_t1_000,True,83.75,accepted,10,101.09,74.0,17.340000000000003,9.75
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_005,True,83.75,accepted,9,164.28,41.16,80.53,42.59
2,item_001,Gadget B,buyer_t2_001,seller_t2_003,True,60.5,accepted,6,140.15,44.07,79.65,16.43
2,item_001,Gadget B,buyer_t2_002,seller_t2_008,True,71.5,accepted,6,94.62,49.38,23.120000000000005,22.119999999999997
2,item_000,Widget A,buyer_t2_000,seller_t2_007,True,86.75,accepted,10,133.05,57.52,46.30000000000001,29.229999999999997
2,item_003,Thingamajig D,buyer_t2_003,seller_t2_006,True,87.0,accepted,9,150.09,44.07,63.09,42.93
2,item_004,Gizmo E,buyer_t2_008,seller_t2_000,True,105.0,accepted,3,111.95,79.27,6.950000000000003,25.730000000000004
2,item_000,Widget A,buyer_t2_007,seller_t2_001,True,79.5,accepted,6,119.05,74.28,39.55,5.219999999999999
2,item_003,Thingamajig D,buyer_t2_006,seller_t2_004,True,83.6,accepted,9,119.48,49.31,35.88000000000001,34.28999999999999
2,item_001,Gadget B,buyer_t2_009,seller_t2_002,True,72.5,accepted,6,91.17,68.4,18.67,4.099999999999994
2,item_003,Thingamajig D,buyer_t2_005,seller_t2_009,True,86.5,accepted,6,98.9,51.73,12.400000000000006,34.77
3,item_002,Doohickey C,buyer_t3_000,seller_t3_005,True,86.5,accepted,10,114.05,55.3,27.549999999999997,31.200000000000003
3,item_004,Gizmo E,buyer_t3_003,seller_t3_003,True,89.0,accepted,5,130.67,81.66,41.66999999999999,7.340000000000003
3,item_000,Widget A,buyer_t3_002,seller_t3_009,False,,rejected,6,126.02,88.1,0.0,0.0
3,item_001,Gadget B,buyer_t3_004,seller_t3_001,True,59.5,accepted,7,131.84,46.3,72.34,13.200000000000003
3,item_003,Thingamajig D,buyer_t3_008,seller_t3_002,True,81.75,accepted,10,97.63,68.69,15.879999999999995,13.060000000000002
