time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_004,Gizmo E,buyer_t0_001,seller_t0_006,True,145.39,accepted,4,145.39,76.03,0.0,69.35999999999999
0,item_002,Doohickey C,buyer_t0_005,seller_t0_002,True,97.5,accepted,6,166.95,77.92,69.44999999999999,19.58
0,item_000,Widget A,buyer_t0_004,seller_t0_001,True,139.5,accepted,10,159.16,69.88,19.659999999999997,69.62
0,item_004,Gizmo E,buyer_t0_007,seller_t0_003,True,90.0,accepted,5,92.09,71.31,2.0900000000000034,18.689999999999998
0,item_004,Gizmo E,buyer_t0_003,seller_t0_005,True,141.5,accepted,6,164.72,83.72,23.22,57.78
0,item_004,Gizmo E,buyer_t0_006,seller_t0_004,False,,timeout,10,95.83,75.7,0.0,0.0
0,item_002,Doohickey C,buyer_t0_002,seller_t0_000,True,113.37,accepted,10,113.37,57.23,0.0,56.14000000000001
0,item_002,Doohickey C,buyer_t0_000,seller_t0_007,True,111.5,accepted,9,130.04,65.99,18.539999999999992,45.510000000000005
1,item_004,Gizmo E,buyer_t1_001,seller_t1_006,True,129.97,accepted,6,143.71,63.43,13.740000000000009,66.53999999999999
1,item_002,Doohickey C,buyer_t1_006,seller_t1_005,True,101.5,accepted,6,162.53,60.23,61.03,41.27
1,item_003,Thingamajig D,buyer_t1_005,seller_t1_004,True,100.75,accepted,10,130.07,69.01,29.319999999999993,31.739999999999995
1,item_000,Widget A,buyer_t1_007,seller_t1_003,False,,timeout,10,157.68,52.95,0.0,0.0
1,item_001,Gadget B,buyer_t1_003,seller_t1_007,True,86.75,accepted,9,123.78,71.43,37.03,15.319999999999993
1,item_002,Doohickey C,buyer_t1_004,seller_t1_000,True,93.0,accepted,6,93.15,65.11,0.15000000000000568,27.89
1,item_002,Doohickey C,buyer_t1_000,seller_t1_001,True,99.0,accepted,6,99.78,41.42,0.7800000000000011,57.58
1,item_003,Thingamajig D,buyer_t1_002,seller_t1_002,True,101.75,accepted,9,140.11,49.81,38.360000000000014,51.94
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_001,True,99.0,accepted,6,119.55,84.13,20.549999999999997,14.870000000000005
2,item_000,Widget A,buyer_t2_005,seller_t2_003,True,103.0,accepted,10,103.77,76.53,0.769999999999996,26.47
2,item_003,Thingamajig D,buyer_t2_002,seller_t2_006,True,115.0,accepted,5,115.48,67.94,0.480000000000004,47.06
