time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_009,seller_t0_008,True,91.5,accepted,7,121.47,48.56,29.97,42.94
0,item_004,Gizmo E,buyer_t0_002,seller_t0_001,False,,rejected,7,157.92,54.89,0.0,0.0
0,item_000,Widget A,buyer_t0_001,seller_t0_006,True,92.0,accepted,9,134.65,57.4,42.650000000000006,34.6
0,item_002,Doohickey C,buyer_t0_005,seller_t0_007,True,112.5,accepted,5,146.08,78.27,33.58000000000001,34.230000000000004
0,item_001,Gadget B,buyer_t0_000,seller_t0_005,True,92.5,accepted,4,92.57,57.53,0.06999999999999318,34.97
0,item_002,Doohickey C,buyer_t0_004,seller_t0_003,True,121.75,accepted,9,133.87,57.75,12.120000000000005,64.0
0,item_004,Gizmo E,buyer_t0_003,seller_t0_002,True,165.5,accepted,4,165.92,57.18,0.4199999999999875,108.32
0,item_004,Gizmo E,buyer_t0_006,seller_t0_004,True,110.0,accepted,10,110.07,49.98,0.06999999999999318,60.02
0,item_000,Widget A,buyer_t0_008,seller_t0_009,True,92.5,accepted,10,135.14,54.45,42.639999999999986,38.05
0,item_004,Gizmo E,buyer_t0_007,seller_t0_000,False,,rejected,3,150.31,87.75,0.0,0.0
1,item_003,Thingamajig D,buyer_t1_007,seller_t1_002,False,,timeout,10,95.17,79.35,0.0,0.0
1,item_000,Widget A,buyer_t1_004,seller_t1_007,False,,timeout,10,129.38,53.71,0.0,0.0
1,item_001,Gadget B,buyer_t1_006,seller_t1_003,True,87.5,accepted,8,93.83,51.69,6.329999999999998,35.81
1,item_001,Gadget B,buyer_t1_002,seller_t1_009,True,89.32,accepted,10,148.47,88.74,59.150000000000006,0.5799999999999983
1,item_004,Gizmo E,buyer_t1_008,seller_t1_001,True,100.0,accepted,5,100.44,70.09,0.4399999999999977,29.909999999999997
1,item_002,Doohickey C,buyer_t1_001,seller_t1_004,True,115.0,accepted,7,115.02,86.9,0.01999999999999602,28.099999999999994
