time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
5,item_000,Widget A,buyer_t5_005,seller_t5_004,True,86.5,accepted,6,124.99,51.76,38.489999999999995,34.74
5,item_004,Gizmo E,buyer_t5_006,seller_t5_001,True,84.5,accepted,5,129.66,34.94,45.16,49.56
5,item_000,Widget A,buyer_t5_002,seller_t5_005,True,86.85,accepted,9,150.26,81.31,63.41,5.539999999999992
5,item_001,Gadget B,buyer_t5_001,seller_t5_006,False,,rejected,6,170.21,106.63,0.0,0.0
5,item_002,Doohickey C,buyer_t5_003,seller_t5_002,True,69.5,accepted,6,82.29,56.16,12.790000000000006,13.340000000000003
6,item_003,Thingamajig D,buyer_t6_000,seller_t6_002,True,83.5,accepted,6,165.04,82.1,81.53999999999999,1.4000000000000057
6,item_003,Thingamajig D,buyer_t6_001,seller_t6_001,True,101.5,accepted,6,119.82,68.32,18.319999999999993,33.18000000000001
6,item_001,Gadget B,buyer_t6_003,seller_t6_000,True,103.5,accepted,5,132.66,103.05,29.159999999999997,0.45000000000000284
6,item_001,Gadget B,buyer_t6_007,seller_t6_005,True,99.0,accepted,10,176.51,54.43,77.50999999999999,44.57
6,item_001,Gadget B,buyer_t6_005,seller_t6_003,True,101.5,accepted,6,180.06,95.96,78.56,5.540000000000006
6,item_003,Thingamajig D,buyer_t6_004,seller_t6_006,True,98.0,accepted,6,134.3,49.51,36.30000000000001,48.49
7,item_003,Thingamajig D,buyer_t7_007,seller_t7_001,True,87.0,accepted,9,130.92,44.87,43.91999999999999,42.13
7,item_003,Thingamajig D,buyer_t7_002,seller_t7_005,True,96.5,accepted,6,162.01,47.68,65.50999999999999,48.82
7,item_003,Thingamajig D,buyer_t7_005,seller_t7_006,True,104.0,accepted,5,118.87,49.49,14.870000000000005,54.51
7,item_000,Widget A,buyer_t7_001,seller_t7_000,False,,timeout,10,122.22,76.81,0.0,0.0
7,item_004,Gizmo E,buyer_t7_006,seller_t7_004,True,83.5,accepted,10,138.31,42.42,54.81,41.08
7,item_003,Thingamajig D,buyer_t7_004,seller_t7_007,True,96.75,accepted,7,166.28,55.34,69.53,41.41
