time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_003,Thingamajig D,buyer_t0_004,seller_t0_000,True,88.75,accepted,8,133.87,88.21,45.120000000000005,0.5400000000000063
0,item_004,Gizmo E,buyer_t0_006,seller_t0_005,False,,rejected,7,110.07,77.75,0.0,0.0
0,item_000,Widget A,buyer_t0_003,seller_t0_001,False,,timeout,10,165.92,79.67,0.0,0.0
0,item_000,Widget A,buyer_t0_007,seller_t0_003,True,77.0,accepted,5,150.31,74.89,73.31,2.1099999999999994
0,item_003,Thingamajig D,buyer_t0_001,seller_t0_007,True,91.0,accepted,6,134.65,77.53,43.650000000000006,13.469999999999999
0,item_003,Thingamajig D,buyer_t0_000,seller_t0_002,False,,rejected,2,92.57,107.75,0.0,0.0
0,item_000,Widget A,buyer_t0_002,seller_t0_004,True,86.75,accepted,9,157.92,77.18,71.16999999999999,9.569999999999993
0,item_000,Widget A,buyer_t0_005,seller_t0_006,True,87.5,accepted,6,146.08,69.98,58.58000000000001,17.519999999999996
1,item_004,Gizmo E,buyer_t1_004,seller_t1_006,True,129.0,accepted,6,129.38,106.9,0.37999999999999545,22.099999999999994
1,item_002,Doohickey C,buyer_t1_006,seller_t1_005,True,93.0,accepted,7,93.83,71.69,0.8299999999999983,21.310000000000002
1,item_001,Gadget B,buyer_t1_003,seller_t1_007,True,100.0,accepted,6,101.09,64.04,1.0900000000000034,35.959999999999994
1,item_000,Widget A,buyer_t1_000,seller_t1_003,True,91.0,accepted,7,143.79,90.09,52.78999999999999,0.9099999999999966
1,item_001,Gadget B,buyer_t1_005,seller_t1_001,False,,timeout,10,96.74,106.72,0.0,0.0
1,item_001,Gadget B,buyer_t1_007,seller_t1_000,True,89.0,accepted,4,95.17,66.53,6.170000000000002,22.47
1,item_002,Doohickey C,buyer_t1_001,seller_t1_002,True,115.0,accepted,3,115.02,94.0,0.01999999999999602,21.0
1,item_000,Widget A,buyer_t1_002,seller_t1_004,False,,rejected,4,148.47,99.35,0.0,0.0
2,item_004,Gizmo E,buyer_t2_006,seller_t2_006,False,,rejected,3,119.48,69.31,0.0,0.0
2,item_001,Gadget B,buyer_t2_002,seller_t2_005,True,94.5,accepted,6,94.62,64.07,0.12000000000000455,30.430000000000007
2,item_003,Thingamajig D,buyer_t2_005,seller_t2_007,True,93.5,accepted,6,98.9,61.16,5.400000000000006,32.34
2,item_002,Doohickey C,buyer_t2_003,seller_t2_002,True,111.0,accepted,6,150.09,99.27,39.09,11.730000000000004
2,item_002,Doohickey C,buyer_t2_000,seller_t2_004,True,112.0,accepted,6,133.05,88.4,21.05000000000001,23.599999999999994
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_000,True,90.0,accepted,8,119.05,73.72,29.049999999999997,16.28
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_001,True,86.75,accepted,9,164.28,60.73,77.53,26.020000000000003
2,item_000,Widget A,buyer_t2_001,seller_t2_003,False,,rejected,4,140.15,94.28,0.0,0.0
3,item_001,Gadget B,buyer_t3_004,seller_t3_001,False,,rejected,4,131.84,96.85,0.0,0.0
3,item_004,Gizmo E,buyer_t3_002,seller_t3_004,False,,rejected,1,126.02,88.69,0.0,0.0
3,item_004,Gizmo E,buyer_t3_001,seller_t3_002,True,107.96,accepted,8,107.96,92.48,0.0,15.47999999999999
3,item_002,Doohickey C,buyer_t3_000,seller_t3_005,True,112.0,accepted,6,114.05,101.66,2.049999999999997,10.340000000000003
3,item_000,Widget A,buyer_t3_006,seller_t3_000,True,87.5,accepted,5,165.11,64.77,77.61000000000001,22.730000000000004
3,item_004,Gizmo E,buyer_t3_003,seller_t3_003,False,,timeout,10,130.67,66.3,0.0,0.0
3,item_003,Thingamajig D,buyer_t3_005,seller_t3_006,True,88.5,accepted,6,161.37,82.4,72.87,6.099999999999994
3,item_004,Gizmo E,buyer_t3_007,seller_t3_007,False,,timeout,10,148.34,75.3,0.0,0.0
4,item_000,Widget A,buyer_t4_007,seller_t4_007,False,,rejected,2,134.93,109.38,0.0,0.0
4,item_002,Doohickey C,buyer_t4_005,seller_t4_000,True,128.5,accepted,6,134.31,103.87,5.810000000000002,24.629999999999995
4,item_002,Doohickey C,buyer_t4_006,seller_t4_004,True,130.0,accepted,4,131.22,100.94,1.2199999999999989,29.060000000000002
4,item_001,Gadget B,buyer_t4_002,seller_t4_002,True,86.5,accepted,6,116.01,85.09,29.510000000000005,1.4099999999999966
4,item_004,Gizmo E,buyer_t4_001,seller_t4_005,True,136.0,accepted,6,136.02,60.57,0.020000000000010232,75.43
4,item_001,Gadget B,buyer_t4_004,seller_t4_001,True,85.0,accepted,4,121.49,84.72,36.489999999999995,0.28000000000000114
4,item_004,Gizmo E,buyer_t4_003,seller_t4_006,True,120.5,accepted,10,138.11,86.42,17.610000000000014,34.08
4,item_001,Gadget B,buyer_t4_000,seller_t4_003,True,87.0,accepted,5,108.16,64.9,21.159999999999997,22.099999999999994
5,item_003,Thingamajig D,buyer_t5_000,seller_t5_006,True,87.2,accepted,9,146.75,77.31,59.55,9.89
5,item_001,Gadget B,buyer_t5_005,seller_t5_004,False,,timeout,10,153.19,90.74,0.0,0.0
5,item_004,Gizmo E,buyer_t5_006,seller_t5_005,True,127.97,accepted,6,162.96,68.99,34.99000000000001,58.980000000000004
5,item_003,Thingamajig D,buyer_t5_003,seller_t5_001,False,,rejected,4,169.92,108.05,0.0,0.0
5,item_000,Widget A,buyer_t5_004,seller_t5_003,True,88.75,accepted,6,145.97,67.2,57.22,21.549999999999997
5,item_002,Doohickey C,buyer_t5_007,seller_t5_002,True,130.0,accepted,5,168.89,92.94,38.889999999999986,37.06
5,item_003,Thingamajig D,buyer_t5_001,seller_t5_007,False,,rejected,8,156.01,109.23,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_002,seller_t5_000,False,,rejected,6,147.05,102.21,0.0,0.0
6,item_000,Widget A,buyer_t6_004,seller_t6_003,False,,rejected,6,116.31,89.34,0.0,0.0
6,item_004,Gizmo E,buyer_t6_005,seller_t6_006,True,155.0,accepted,6,155.7,75.31,0.6999999999999886,79.69
6,item_004,Gizmo E,buyer_t6_007,seller_t6_005,False,,rejected,8,104.46,109.15,0.0,0.0
6,item_001,Gadget B,buyer_t6_003,seller_t6_000,True,91.5,accepted,6,130.04,90.32,38.53999999999999,1.1800000000000068
6,item_000,Widget A,buyer_t6_000,seller_t6_007,True,87.0,accepted,6,112.09,86.52,25.090000000000003,0.480000000000004
6,item_003,Thingamajig D,buyer_t6_006,seller_t6_002,True,91.0,accepted,6,122.44,69.8,31.439999999999998,21.200000000000003
6,item_000,Widget A,buyer_t6_001,seller_t6_004,True,90.5,accepted,6,159.57,90.03,69.07,0.46999999999999886
6,item_002,Doohickey C,buyer_t6_002,seller_t6_001,True,111.5,accepted,6,148.39,93.58,36.889999999999986,17.92
7,item_003,Thingamajig D,buyer_t7_003,seller_t7_006,True,90.0,accepted,5,114.29,67.08,24.290000000000006,22.92
7,item_001,Gadget B,buyer_t7_004,seller_t7_002,False,,rejected,2,152.71,109.26,0.0,0.0
7,item_002,Doohickey C,buyer_t7_002,seller_t7_004,True,122.5,accepted,5,140.71,107.53,18.210000000000008,14.969999999999999
7,item_002,Doohickey C,buyer_t7_001,seller_t7_001,True,111.5,accepted,6,154.05,71.67,42.55000000000001,39.83
7,item_003,Thingamajig D,buyer_t7_005,seller_t7_003,False,,rejected,2,118.81,100.17,0.0,0.0
7,item_001,Gadget B,buyer_t7_006,seller_t7_005,True,91.88,accepted,9,115.41,69.23,23.53,22.64999999999999
7,item_000,Widget A,buyer_t7_007,seller_t7_000,False,,rejected,4,109.34,97.23,0.0,0.0
7,item_001,Gadget B,buyer_t7_000,seller_t7_007,True,89.0,accepted,6,119.26,85.36,30.260000000000005,3.6400000000000006
