time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_001,seller_t0_001,False,,rejected,10,128.47,135.38,0.0,0.0
0,item_000,Widget A,buyer_t0_000,seller_t0_000,True,112.96,accepted,3,115.03,90.45,2.0700000000000074,22.50999999999999
1,item_003,Thingamajig D,buyer_t1_001,seller_t1_000,False,,rejected,10,127.0,113.85,0.0,0.0
1,item_004,Gizmo E,buyer_t1_000,seller_t1_001,False,,rejected,10,88.56,99.56,0.0,0.0
