time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_005,seller_t0_000,True,143.36,accepted,8,143.36,82.9,0.0,60.46000000000001
0,item_003,Thingamajig D,buyer_t0_000,seller_t0_002,True,111.74,accepted,6,111.74,57.62,0.0,54.12
0,item_002,Doohickey C,buyer_t0_001,seller_t0_004,True,98.0,accepted,6,100.0,83.28,2.0,14.719999999999999
0,item_001,Gadget B,buyer_t0_007,seller_t0_008,True,88.0,accepted,7,94.31,55.96,6.310000000000002,32.04
0,item_003,Thingamajig D,buyer_t0_003,seller_t0_006,True,113.5,accepted,10,113.53,40.99,0.030000000000001137,72.50999999999999
0,item_003,Thingamajig D,buyer_t0_008,seller_t0_005,True,104.0,accepted,9,107.27,89.07,3.269999999999996,14.930000000000007
0,item_004,Gizmo E,buyer_t0_006,seller_t0_001,True,139.0,accepted,7,139.15,74.85,0.15000000000000568,64.15
0,item_004,Gizmo E,buyer_t0_009,seller_t0_009,False,,rejected,9,115.9,80.06,0.0,0.0
0,item_002,Doohickey C,buyer_t0_004,seller_t0_007,True,117.5,accepted,9,162.45,66.71,44.94999999999999,50.790000000000006
0,item_002,Doohickey C,buyer_t0_002,seller_t0_003,True,119.5,accepted,8,169.24,58.29,49.74000000000001,61.21
1,item_002,Doohickey C,buyer_t1_008,seller_t1_009,True,89.9,accepted,10,95.21,86.17,5.309999999999988,3.730000000000004
1,item_000,Widget A,buyer_t1_002,seller_t1_002,True,99.95,accepted,10,100.03,87.65,0.0799999999999983,12.299999999999997
1,item_001,Gadget B,buyer_t1_004,seller_t1_008,True,96.75,accepted,10,155.96,67.78,59.21000000000001,28.97
1,item_002,Doohickey C,buyer_t1_009,seller_t1_005,True,98.5,accepted,6,126.12,61.43,27.620000000000005,37.07
1,item_001,Gadget B,buyer_t1_001,seller_t1_001,True,92.0,accepted,6,141.29,80.85,49.28999999999999,11.150000000000006
1,item_003,Thingamajig D,buyer_t1_005,seller_t1_000,True,88.75,accepted,6,123.96,85.64,35.209999999999994,3.1099999999999994
1,item_004,Gizmo E,buyer_t1_003,seller_t1_006,True,118.5,accepted,10,141.0,49.95,22.5,68.55
1,item_004,Gizmo E,buyer_t1_007,seller_t1_003,True,130.0,accepted,4,132.0,65.74,2.0,64.26
1,item_001,Gadget B,buyer_t1_000,seller_t1_007,True,101.25,accepted,10,139.05,51.62,37.80000000000001,49.63
1,item_001,Gadget B,buyer_t1_006,seller_t1_004,True,96.35,accepted,6,96.35,80.18,0.0,16.169999999999987
2,item_003,Thingamajig D,buyer_t2_002,seller_t2_001,True,85.75,accepted,9,163.48,72.56,77.72999999999999,13.189999999999998
2,item_002,Doohickey C,buyer_t2_009,seller_t2_009,True,83.5,accepted,10,110.05,42.44,26.549999999999997,41.06
2,item_003,Thingamajig D,buyer_t2_001,seller_t2_003,True,73.5,accepted,10,146.96,60.64,73.46000000000001,12.86
2,item_001,Gadget B,buyer_t2_004,seller_t2_007,True,84.25,accepted,10,132.05,52.51,47.80000000000001,31.740000000000002
2,item_003,Thingamajig D,buyer_t2_003,seller_t2_002,False,,timeout,10,121.74,71.64,0.0,0.0
2,item_002,Doohickey C,buyer_t2_005,seller_t2_000,True,89.5,accepted,6,108.99,79.49,19.489999999999995,10.010000000000005
2,item_004,Gizmo E,buyer_t2_000,seller_t2_006,False,,timeout,10,155.31,54.81,0.0,0.0
2,item_002,Doohickey C,buyer_t2_006,seller_t2_005,True,87.95,accepted,9,125.09,62.81,37.14,25.14
2,item_003,Thingamajig D,buyer_t2_008,seller_t2_004,True,69.1,accepted,10,158.77,69.03,89.67000000000002,0.06999999999999318
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_008,True,79.0,accepted,6,157.15,71.19,78.15,7.810000000000002
3,item_003,Thingamajig D,buyer_t3_008,seller_t3_001,False,,rejected,6,145.41,74.05,0.0,0.0
