time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
8,item_000,Widget A,buyer_t8_001,seller_t8_001,True,79.0,accepted,5,156.32,77.31,77.32,1.6899999999999977
8,item_004,Gizmo E,buyer_t8_006,seller_t8_005,True,68.95,accepted,6,142.19,67.61,73.24,1.3400000000000034
8,item_002,Doohickey C,buyer_t8_009,seller_t8_008,True,54.0,accepted,6,132.08,43.28,78.08000000000001,10.719999999999999
8,item_002,Doohickey C,buyer_t8_007,seller_t8_002,True,59.4,accepted,8,112.95,57.6,53.550000000000004,1.7999999999999972
8,item_004,Gizmo E,buyer_t8_004,seller_t8_004,False,,rejected,2,148.99,89.6,0.0,0.0
8,item_003,Thingamajig D,buyer_t8_005,seller_t8_009,True,65.5,accepted,6,127.32,65.05,61.81999999999999,0.45000000000000284
9,item_002,Doohickey C,buyer_t9_002,seller_t9_004,True,51.0,accepted,5,141.27,50.64,90.27000000000001,0.35999999999999943
9,item_000,Widget A,buyer_t9_006,seller_t9_000,False,,rejected,2,148.33,71.87,0.0,0.0
9,item_004,Gizmo E,buyer_t9_007,seller_t9_003,True,63.0,accepted,6,133.55,51.07,70.55000000000001,11.93
9,item_004,Gizmo E,buyer_t9_009,seller_t9_008,True,71.5,accepted,6,148.87,65.26,77.37,6.239999999999995
9,item_003,Thingamajig D,buyer_t9_001,seller_t9_006,True,68.5,accepted,6,164.7,62.7,96.19999999999999,5.799999999999997
9,item_001,Gadget B,buyer_t9_000,seller_t9_001,True,70.0,accepted,5,96.97,46.44,26.97,23.560000000000002
9,item_001,Gadget B,buyer_t9_008,seller_t9_002,False,,timeout,10,167.45,58.27,0.0,0.0
9,item_000,Widget A,buyer_t9_005,seller_t9_005,True,72.0,accepted,6,104.41,70.29,32.41,1.7099999999999937
9,item_004,Gizmo E,buyer_t9_003,seller_t9_007,False,,rejected,4,137.81,73.51,0.0,0.0
9,item_003,Thingamajig D,buyer_t9_004,seller_t9_009,False,,rejected,2,137.67,69.15,0.0,0.0
