time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_005,seller_t0_000,True,111.4,accepted,9,143.36,82.9,31.960000000000008,28.5
0,item_003,Thingamajig D,buyer_t0_000,seller_t0_002,True,71.9,accepted,9,111.74,57.62,39.83999999999999,14.280000000000008
0,item_002,Doohickey C,buyer_t0_001,seller_t0_004,True,84.5,accepted,5,100.0,83.28,15.5,1.2199999999999989
0,item_001,Gadget B,buyer_t0_007,seller_t0_008,False,,timeout,10,94.31,55.96,0.0,0.0
0,item_003,Thingamajig D,buyer_t0_003,seller_t0_006,True,96.9,accepted,10,113.53,40.99,16.629999999999995,55.910000000000004
0,item_003,Thingamajig D,buyer_t0_008,seller_t0_005,True,90.5,accepted,6,107.27,89.07,16.769999999999996,1.4300000000000068
0,item_004,Gizmo E,buyer_t0_006,seller_t0_001,True,88.0,accepted,6,139.15,74.85,51.150000000000006,13.150000000000006
0,item_004,Gizmo E,buyer_t0_009,seller_t0_009,True,91.5,accepted,6,115.9,80.06,24.400000000000006,11.439999999999998
0,item_002,Doohickey C,buyer_t0_004,seller_t0_007,True,142.0,accepted,9,162.45,66.71,20.44999999999999,75.29
0,item_002,Doohickey C,buyer_t0_002,seller_t0_003,False,,timeout,10,169.24,58.29,0.0,0.0
1,item_002,Doohickey C,buyer_t1_008,seller_t1_009,True,87.9,accepted,9,95.21,86.17,7.309999999999988,1.730000000000004
1,item_000,Widget A,buyer_t1_002,seller_t1_002,True,87.65,accepted,9,100.03,87.65,12.379999999999995,0.0
1,item_001,Gadget B,buyer_t1_004,seller_t1_008,False,,timeout,10,155.96,67.78,0.0,0.0
1,item_002,Doohickey C,buyer_t1_009,seller_t1_005,True,87.0,accepted,6,126.12,61.43,39.120000000000005,25.57
1,item_001,Gadget B,buyer_t1_001,seller_t1_001,True,102.1,accepted,10,141.29,80.85,39.19,21.25
1,item_003,Thingamajig D,buyer_t1_005,seller_t1_000,True,85.75,accepted,8,123.96,85.64,38.209999999999994,0.10999999999999943
1,item_004,Gizmo E,buyer_t1_003,seller_t1_006,True,135.0,accepted,5,141.0,49.95,6.0,85.05
1,item_004,Gizmo E,buyer_t1_007,seller_t1_003,True,115.0,accepted,5,132.0,65.74,17.0,49.260000000000005
1,item_001,Gadget B,buyer_t1_000,seller_t1_007,False,,timeout,10,139.05,51.62,0.0,0.0
1,item_001,Gadget B,buyer_t1_006,seller_t1_004,True,80.5,accepted,6,96.35,80.18,15.849999999999994,0.3199999999999932
2,item_003,Thingamajig D,buyer_t2_002,seller_t2_001,True,76.75,accepted,6,163.48,72.56,86.72999999999999,4.189999999999998
2,item_002,Doohickey C,buyer_t2_009,seller_t2_009,True,72.0,accepted,5,110.05,42.44,38.05,29.560000000000002
2,item_003,Thingamajig D,buyer_t2_001,seller_t2_003,False,,timeout,10,146.96,60.64,0.0,0.0
