time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_002,Doohickey C,buyer_t0_002,seller_t0_001,False,,timeout,10,157.92,54.89,0.0,0.0
0,item_001,Gadget B,buyer_t0_007,seller_t0_002,True,117.5,accepted,6,150.31,57.18,32.81,60.32
0,item_002,Doohickey C,buyer_t0_001,seller_t0_009,True,106.5,accepted,8,134.65,54.45,28.150000000000006,52.05
0,item_004,Gizmo E,buyer_t0_003,seller_t0_008,True,137.5,accepted,6,165.92,48.56,28.419999999999987,88.94
0,item_004,Gizmo E,buyer_t0_005,seller_t0_007,True,87.75,accepted,7,146.08,78.27,58.33000000000001,9.480000000000004
0,item_000,Widget A,buyer_t0_000,seller_t0_006,False,,timeout,10,92.57,57.4,0.0,0.0
0,item_004,Gizmo E,buyer_t0_004,seller_t0_003,True,116.75,accepted,10,133.87,57.75,17.120000000000005,59.0
0,item_001,Gadget B,buyer_t0_009,seller_t0_005,True,96.75,accepted,10,121.47,57.53,24.72,39.22
0,item_001,Gadget B,buyer_t0_006,seller_t0_004,True,74.0,accepted,5,110.07,49.98,36.06999999999999,24.020000000000003
0,item_001,Gadget B,buyer_t0_008,seller_t0_000,True,91.5,accepted,4,135.14,87.75,43.639999999999986,3.75
1,item_004,Gizmo E,buyer_t1_004,seller_t1_001,True,86.75,accepted,9,129.38,70.09,42.629999999999995,16.659999999999997
1,item_002,Doohickey C,buyer_t1_006,seller_t1_006,True,85.0,accepted,6,93.83,72.29,8.829999999999998,12.709999999999994
1,item_002,Doohickey C,buyer_t1_005,seller_t1_004,True,93.5,accepted,6,96.74,86.9,3.239999999999995,6.599999999999994
1,item_000,Widget A,buyer_t1_007,seller_t1_005,True,66.7,accepted,10,95.17,44.04,28.47,22.660000000000004
1,item_001,Gadget B,buyer_t1_000,seller_t1_007,True,93.0,accepted,9,143.79,53.71,50.78999999999999,39.29
1,item_003,Thingamajig D,buyer_t1_002,seller_t1_009,True,112.5,accepted,5,148.47,88.74,35.97,23.760000000000005
1,item_003,Thingamajig D,buyer_t1_008,seller_t1_008,True,67.75,accepted,6,100.44,62.68,32.69,5.07
1,item_002,Doohickey C,buyer_t1_009,seller_t1_003,True,96.5,accepted,6,164.75,51.69,68.25,44.81
1,item_001,Gadget B,buyer_t1_001,seller_t1_002,True,95.0,accepted,4,115.02,79.35,20.019999999999996,15.650000000000006
1,item_001,Gadget B,buyer_t1_003,seller_t1_000,True,85.0,accepted,4,101.09,74.0,16.090000000000003,11.0
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_005,True,131.5,accepted,6,164.28,41.16,32.78,90.34
2,item_001,Gadget B,buyer_t2_001,seller_t2_003,True,96.0,accepted,6,140.15,44.07,44.150000000000006,51.93
2,item_001,Gadget B,buyer_t2_002,seller_t2_008,True,84.5,accepted,9,94.62,49.38,10.120000000000005,35.12
2,item_000,Widget A,buyer_t2_000,seller_t2_007,True,112.5,accepted,7,133.05,57.52,20.55000000000001,54.98
2,item_003,Thingamajig D,buyer_t2_003,seller_t2_006,True,117.5,accepted,6,150.09,44.07,32.59,73.43
2,item_004,Gizmo E,buyer_t2_008,seller_t2_000,True,85.0,accepted,4,111.95,79.27,26.950000000000003,5.730000000000004
2,item_000,Widget A,buyer_t2_007,seller_t2_001,True,97.85,accepted,9,119.05,74.28,21.200000000000003,23.569999999999993
