time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_001,Gadget B,buyer_t0_003,seller_t0_000,True,113.5,accepted,8,113.53,82.9,0.030000000000001137,30.599999999999994
0,item_003,Thingamajig D,buyer_t0_000,seller_t0_002,True,111.74,accepted,6,111.74,57.62,0.0,54.12
0,item_002,Doohickey C,buyer_t0_001,seller_t0_004,True,99.0,accepted,10,100.0,83.28,1.0,15.719999999999999
0,item_001,Gadget B,buyer_t0_008,seller_t0_008,True,105.0,accepted,6,107.27,55.96,2.269999999999996,49.04
0,item_003,Thingamajig D,buyer_t0_007,seller_t0_006,True,94.3,accepted,8,94.31,40.99,0.010000000000005116,53.309999999999995
0,item_003,Thingamajig D,buyer_t0_009,seller_t0_005,False,,rejected,7,115.9,89.07,0.0,0.0
0,item_004,Gizmo E,buyer_t0_005,seller_t0_001,False,,rejected,5,143.36,74.85,0.0,0.0
0,item_004,Gizmo E,buyer_t0_006,seller_t0_009,False,,rejected,3,139.15,80.06,0.0,0.0
0,item_002,Doohickey C,buyer_t0_002,seller_t0_007,True,111.5,accepted,9,169.24,66.71,57.74000000000001,44.790000000000006
0,item_002,Doohickey C,buyer_t0_004,seller_t0_003,True,118.0,accepted,9,162.45,58.29,44.44999999999999,59.71
1,item_001,Gadget B,buyer_t1_009,seller_t1_002,True,87.95,accepted,10,126.12,87.65,38.17,0.29999999999999716
1,item_002,Doohickey C,buyer_t1_004,seller_t1_008,True,89.75,accepted,6,155.96,67.78,66.21000000000001,21.97
1,item_001,Gadget B,buyer_t1_006,seller_t1_006,False,,rejected,7,96.35,49.95,0.0,0.0
1,item_003,Thingamajig D,buyer_t1_002,seller_t1_004,True,86.25,accepted,6,100.03,80.18,13.780000000000001,6.069999999999993
1,item_004,Gizmo E,buyer_t1_003,seller_t1_005,True,141.0,accepted,4,141.0,61.43,0.0,79.57
1,item_004,Gizmo E,buyer_t1_001,seller_t1_000,True,141.0,accepted,5,141.29,85.64,0.28999999999999204,55.36
1,item_001,Gadget B,buyer_t1_005,seller_t1_009,True,89.5,accepted,6,123.96,86.17,34.459999999999994,3.3299999999999983
1,item_001,Gadget B,buyer_t1_008,seller_t1_001,True,89.75,accepted,6,95.21,80.85,5.459999999999994,8.900000000000006
1,item_003,Thingamajig D,buyer_t1_007,seller_t1_003,True,87.5,accepted,6,132.0,65.74,44.5,21.760000000000005
1,item_000,Widget A,buyer_t1_000,seller_t1_007,True,138.75,accepted,9,139.05,51.62,0.30000000000001137,87.13
2,item_001,Gadget B,buyer_t2_004,seller_t2_007,True,73.5,accepted,6,132.05,52.51,58.55000000000001,20.990000000000002
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_002,True,83.0,accepted,5,157.15,71.64,74.15,11.36
2,item_002,Doohickey C,buyer_t2_000,seller_t2_001,True,76.75,accepted,10,155.31,72.56,78.56,4.189999999999998
2,item_004,Gizmo E,buyer_t2_002,seller_t2_003,True,122.55,accepted,10,163.48,60.64,40.92999999999999,61.91
2,item_002,Doohickey C,buyer_t2_009,seller_t2_009,True,77.75,accepted,9,110.05,42.44,32.3,35.31
2,item_003,Thingamajig D,buyer_t2_003,seller_t2_006,True,81.75,accepted,9,121.74,54.81,39.989999999999995,26.939999999999998
2,item_003,Thingamajig D,buyer_t2_005,seller_t2_008,True,81.5,accepted,6,108.99,71.19,27.489999999999995,10.310000000000002
2,item_001,Gadget B,buyer_t2_001,seller_t2_004,True,85.0,accepted,6,146.96,69.03,61.96000000000001,15.969999999999999
2,item_004,Gizmo E,buyer_t2_006,seller_t2_000,True,125.0,accepted,5,125.09,79.49,0.09000000000000341,45.510000000000005
2,item_003,Thingamajig D,buyer_t2_008,seller_t2_005,True,71.5,accepted,6,158.77,62.81,87.27000000000001,8.689999999999998
3,item_003,Thingamajig D,buyer_t3_009,seller_t3_007,True,88.55,accepted,10,188.89,88.53,100.33999999999999,0.01999999999999602
3,item_001,Gadget B,buyer_t3_000,seller_t3_002,False,,timeout,10,156.91,69.05,0.0,0.0
3,item_004,Gizmo E,buyer_t3_008,seller_t3_009,True,101.55,accepted,10,167.44,86.43,65.89,15.11999999999999
3,item_001,Gadget B,buyer_t3_003,seller_t3_003,False,,rejected,2,175.91,91.83,0.0,0.0
3,item_004,Gizmo E,buyer_t3_001,seller_t3_006,False,,timeout,10,177.6,61.39,0.0,0.0
3,item_001,Gadget B,buyer_t3_005,seller_t3_005,True,77.75,accepted,6,156.57,73.81,78.82,3.9399999999999977
3,item_000,Widget A,buyer_t3_007,seller_t3_000,False,,rejected,7,147.78,54.91,0.0,0.0
3,item_004,Gizmo E,buyer_t3_002,seller_t3_004,True,111.25,accepted,10,162.24,46.3,50.99000000000001,64.95
3,item_002,Doohickey C,buyer_t3_006,seller_t3_008,False,,rejected,2,158.82,94.57,0.0,0.0
3,item_001,Gadget B,buyer_t3_004,seller_t3_001,True,85.0,accepted,4,119.61,79.56,34.61,5.439999999999998
4,item_002,Doohickey C,buyer_t4_009,seller_t4_006,True,70.5,accepted,6,205.42,68.46,134.92,2.0400000000000063
4,item_000,Widget A,buyer_t4_007,seller_t4_004,True,121.5,accepted,10,195.51,51.27,74.00999999999999,70.22999999999999
4,item_004,Gizmo E,buyer_t4_003,seller_t4_003,False,,timeout,10,160.76,49.89,0.0,0.0
4,item_001,Gadget B,buyer_t4_006,seller_t4_000,True,72.75,accepted,6,173.47,68.26,100.72,4.489999999999995
4,item_001,Gadget B,buyer_t4_002,seller_t4_007,True,79.95,accepted,9,121.18,32.91,41.230000000000004,47.040000000000006
4,item_002,Doohickey C,buyer_t4_001,seller_t4_009,False,,timeout,10,134.97,32.8,0.0,0.0
4,item_003,Thingamajig D,buyer_t4_008,seller_t4_008,True,79.0,accepted,5,179.16,37.23,100.16,41.77
4,item_004,Gizmo E,buyer_t4_004,seller_t4_001,True,92.5,accepted,10,179.04,54.63,86.53999999999999,37.87
4,item_004,Gizmo E,buyer_t4_005,seller_t4_002,True,91.0,accepted,6,156.23,40.57,65.22999999999999,50.43
4,item_002,Doohickey C,buyer_t4_000,seller_t4_005,True,61.25,accepted,6,125.34,32.94,64.09,28.310000000000002
5,item_004,Gizmo E,buyer_t5_003,seller_t5_001,True,89.5,accepted,6,114.38,89.31,24.879999999999995,0.18999999999999773
5,item_004,Gizmo E,buyer_t5_000,seller_t5_005,True,86.75,accepted,6,95.78,80.74,9.030000000000001,6.010000000000005
5,item_000,Widget A,buyer_t5_005,seller_t5_006,False,,timeout,10,157.96,42.43,0.0,0.0
5,item_000,Widget A,buyer_t5_008,seller_t5_004,False,,timeout,10,143.3,58.54,0.0,0.0
5,item_000,Widget A,buyer_t5_006,seller_t5_003,True,111.5,accepted,9,156.46,54.15,44.96000000000001,57.35
5,item_000,Widget A,buyer_t5_001,seller_t5_009,True,107.75,accepted,10,140.82,67.41,33.06999999999999,40.34
5,item_002,Doohickey C,buyer_t5_002,seller_t5_007,True,58.5,accepted,5,154.06,56.56,95.56,1.9399999999999977
5,item_004,Gizmo E,buyer_t5_004,seller_t5_000,False,,timeout,10,93.55,64.75,0.0,0.0
5,item_000,Widget A,buyer_t5_007,seller_t5_002,True,99.0,accepted,6,102.85,50.51,3.8499999999999943,48.49
5,item_004,Gizmo E,buyer_t5_009,seller_t5_008,True,88.9,accepted,6,112.41,88.01,23.50999999999999,0.8900000000000006
6,item_002,Doohickey C,buyer_t6_007,seller_t6_006,False,,rejected,2,149.4,86.19,0.0,0.0
6,item_000,Widget A,buyer_t6_002,seller_t6_004,True,89.9,accepted,10,94.27,71.17,4.36999999999999,18.730000000000004
6,item_002,Doohickey C,buyer_t6_006,seller_t6_002,False,,rejected,4,109.13,76.92,0.0,0.0
6,item_004,Gizmo E,buyer_t6_000,seller_t6_009,True,86.5,accepted,6,166.64,44.94,80.13999999999999,41.56
6,item_001,Gadget B,buyer_t6_003,seller_t6_000,True,59.5,accepted,8,161.08,56.3,101.58000000000001,3.200000000000003
6,item_004,Gizmo E,buyer_t6_008,seller_t6_003,True,85.25,accepted,10,117.83,71.07,32.58,14.180000000000007
