time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
24,item_002,Doohickey C,buyer_t24_007,seller_t24_005,True,115.2,accepted,3,131.89,80.0,16.689999999999984,35.2
24,item_002,Doohickey C,buyer_t24_000,seller_t24_000,True,82.09,accepted,3,118.92,64.13,36.83,17.960000000000008
24,item_003,Thingamajig D,buyer_t24_006,seller_t24_010,False,,rejected,3,108.55,83.94,0.0,0.0
24,item_002,Doohickey C,buyer_t24_001,seller_t24_008,True,99.12,accepted,3,108.8,86.95,9.679999999999993,12.170000000000002
24,item_004,Gizmo E,buyer_t24_014,seller_t24_009,False,,rejected,3,123.6,115.34,0.0,0.0
24,item_002,Doohickey C,buyer_t24_002,seller_t24_013,True,113.16,accepted,4,124.04,101.6,10.88000000000001,11.560000000000002
24,item_000,Widget A,buyer_t24_012,seller_t24_012,True,109.54,accepted,3,140.65,85.58,31.11,23.960000000000008
24,item_000,Widget A,buyer_t24_013,seller_t24_011,True,76.8,accepted,3,102.79,67.37,25.99000000000001,9.429999999999993
24,item_002,Doohickey C,buyer_t24_003,seller_t24_007,True,60.36,accepted,3,100.46,51.15,40.099999999999994,9.21
24,item_004,Gizmo E,buyer_t24_011,seller_t24_001,False,,rejected,3,141.1,115.48,0.0,0.0
24,item_001,Gadget B,buyer_t24_010,seller_t24_014,True,68.65,accepted,2,137.3,62.55,68.65,6.1000000000000085
25,item_002,Doohickey C,buyer_t25_007,seller_t25_004,True,67.93,accepted,2,146.51,55.3,78.57999999999998,12.63000000000001
25,item_003,Thingamajig D,buyer_t25_001,seller_t25_010,True,67.74,accepted,2,135.48,53.93,67.74,13.809999999999995
25,item_000,Widget A,buyer_t25_005,seller_t25_014,True,83.43,accepted,3,108.02,71.92,24.58999999999999,11.510000000000005
25,item_003,Thingamajig D,buyer_t25_011,seller_t25_009,True,100.87,accepted,3,148.74,77.59,47.870000000000005,23.28
25,item_001,Gadget B,buyer_t25_013,seller_t25_006,True,81.03,accepted,3,121.08,66.42,40.05,14.61
25,item_002,Doohickey C,buyer_t25_012,seller_t25_011,False,,rejected,3,127.99,116.42,0.0,0.0
25,item_001,Gadget B,buyer_t25_002,seller_t25_001,False,,rejected,3,80.38,74.79,0.0,0.0
25,item_002,Doohickey C,buyer_t25_004,seller_t25_005,True,76.85,accepted,3,101.19,53.37,24.340000000000003,23.479999999999997
