time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
0,item_003,Thingamajig D,buyer_t0_004,seller_t0_000,False,,timeout,10,153.87,68.21,0.0,0.0
0,item_004,Gizmo E,buyer_t0_006,seller_t0_005,False,,rejected,3,130.07,57.75,0.0,0.0
0,item_000,Widget A,buyer_t0_003,seller_t0_001,False,,timeout,10,185.92,59.67,0.0,0.0
0,item_000,Widget A,buyer_t0_007,seller_t0_003,True,86.63,accepted,9,170.31,54.89,83.68,31.739999999999995
0,item_003,Thingamajig D,buyer_t0_001,seller_t0_007,False,,timeout,10,154.65,57.53,0.0,0.0
0,item_003,Thingamajig D,buyer_t0_000,seller_t0_002,False,,timeout,10,112.57,87.75,0.0,0.0
0,item_000,Widget A,buyer_t0_002,seller_t0_004,True,91.5,accepted,9,177.92,57.18,86.41999999999999,34.32
0,item_000,Widget A,buyer_t0_005,seller_t0_006,True,96.9,accepted,10,166.08,49.98,69.18,46.92000000000001
1,item_004,Gizmo E,buyer_t1_004,seller_t1_006,True,148.5,accepted,6,149.38,86.9,0.8799999999999955,61.599999999999994
1,item_002,Doohickey C,buyer_t1_006,seller_t1_005,False,,rejected,7,113.83,51.69,0.0,0.0
1,item_001,Gadget B,buyer_t1_003,seller_t1_007,True,91.7,accepted,9,121.09,44.04,29.39,47.660000000000004
1,item_000,Widget A,buyer_t1_000,seller_t1_003,True,86.25,accepted,6,163.79,70.09,77.53999999999999,16.159999999999997
1,item_001,Gadget B,buyer_t1_005,seller_t1_001,True,91.5,accepted,6,116.74,86.72,25.239999999999995,4.780000000000001
1,item_001,Gadget B,buyer_t1_007,seller_t1_000,True,95.0,accepted,6,115.17,46.53,20.17,48.47
1,item_002,Doohickey C,buyer_t1_001,seller_t1_002,True,130.0,accepted,4,135.02,74.0,5.02000000000001,56.0
1,item_000,Widget A,buyer_t1_002,seller_t1_004,True,87.0,accepted,7,168.47,79.35,81.47,7.650000000000006
2,item_004,Gizmo E,buyer_t2_006,seller_t2_006,False,,rejected,3,139.48,49.31,0.0,0.0
2,item_001,Gadget B,buyer_t2_002,seller_t2_005,True,91.25,accepted,10,114.62,44.07,23.370000000000005,47.18
2,item_003,Thingamajig D,buyer_t2_005,seller_t2_007,True,91.25,accepted,10,118.9,41.16,27.650000000000006,50.09
2,item_002,Doohickey C,buyer_t2_003,seller_t2_002,True,111.75,accepted,10,170.09,79.27,58.34,32.480000000000004
2,item_002,Doohickey C,buyer_t2_000,seller_t2_004,True,121.7,accepted,9,153.05,68.4,31.35000000000001,53.3
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_000,True,91.25,accepted,10,139.05,53.72,47.80000000000001,37.53
2,item_003,Thingamajig D,buyer_t2_004,seller_t2_001,True,97.0,accepted,9,184.28,40.73,87.28,56.27
2,item_000,Widget A,buyer_t2_001,seller_t2_003,True,85.0,accepted,4,160.15,74.28,75.15,10.719999999999999
3,item_001,Gadget B,buyer_t3_004,seller_t3_001,True,81.75,accepted,9,151.84,76.85,70.09,4.900000000000006
3,item_004,Gizmo E,buyer_t3_002,seller_t3_004,False,,rejected,7,146.02,68.69,0.0,0.0
3,item_004,Gizmo E,buyer_t3_001,seller_t3_002,False,,rejected,5,127.96,72.48,0.0,0.0
3,item_002,Doohickey C,buyer_t3_000,seller_t3_005,True,112.5,accepted,5,134.05,81.66,21.55000000000001,30.840000000000003
3,item_000,Widget A,buyer_t3_006,seller_t3_000,True,89.75,accepted,9,185.11,44.77,95.36000000000001,44.98
3,item_004,Gizmo E,buyer_t3_003,seller_t3_003,True,150.67,accepted,6,150.67,46.3,0.0,104.36999999999999
3,item_003,Thingamajig D,buyer_t3_005,seller_t3_006,True,91.25,accepted,10,181.37,62.4,90.12,28.85
3,item_004,Gizmo E,buyer_t3_007,seller_t3_007,False,,rejected,3,168.34,55.3,0.0,0.0
4,item_000,Widget A,buyer_t4_007,seller_t4_007,True,91.0,accepted,6,154.93,89.38,63.93000000000001,1.6200000000000045
4,item_002,Doohickey C,buyer_t4_005,seller_t4_000,True,123.75,accepted,8,154.31,83.87,30.560000000000002,39.879999999999995
