time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
2,item_000,Widget A,buyer_t2_000,seller_t2_007,True,120.0,accepted,9,133.05,57.52,13.050000000000011,62.48
2,item_003,Thingamajig D,buyer_t2_006,seller_t2_006,True,85.0,accepted,4,119.48,44.07,34.480000000000004,40.93
2,item_004,Gizmo E,buyer_t2_009,seller_t2_000,True,84.0,accepted,5,91.17,79.27,7.170000000000002,4.730000000000004
2,item_000,Widget A,buyer_t2_003,seller_t2_001,True,97.0,accepted,5,150.09,74.28,53.09,22.72
2,item_003,Thingamajig D,buyer_t2_008,seller_t2_004,True,81.9,accepted,9,111.95,49.31,30.049999999999997,32.59
2,item_001,Gadget B,buyer_t2_005,seller_t2_002,False,,timeout,10,98.9,68.4,0.0,0.0
2,item_003,Thingamajig D,buyer_t2_007,seller_t2_009,True,98.0,accepted,5,119.05,51.73,21.049999999999997,46.27
3,item_002,Doohickey C,buyer_t3_000,seller_t3_005,True,85.0,accepted,4,114.05,55.3,29.049999999999997,29.700000000000003
3,item_004,Gizmo E,buyer_t3_003,seller_t3_003,True,91.75,accepted,6,130.67,81.66,38.91999999999999,10.090000000000003
3,item_000,Widget A,buyer_t3_002,seller_t3_009,True,99.0,accepted,5,126.02,88.1,27.019999999999996,10.900000000000006
3,item_001,Gadget B,buyer_t3_004,seller_t3_001,True,107.5,accepted,6,131.84,46.3,24.340000000000003,61.2
3,item_003,Thingamajig D,buyer_t3_008,seller_t3_002,True,80.0,accepted,4,97.63,68.69,17.629999999999995,11.310000000000002
3,item_003,Thingamajig D,buyer_t3_007,seller_t3_004,False,,timeout,10,148.34,62.4,0.0,0.0
3,item_001,Gadget B,buyer_t3_005,seller_t3_007,True,111.0,accepted,6,161.37,75.26,50.370000000000005,35.739999999999995
3,item_001,Gadget B,buyer_t3_009,seller_t3_006,True,121.5,accepted,9,148.96,66.94,27.460000000000008,54.56
3,item_004,Gizmo E,buyer_t3_001,seller_t3_008,True,84.75,accepted,5,107.96,78.9,23.209999999999994,5.849999999999994
3,item_003,Thingamajig D,buyer_t3_006,seller_t3_000,True,102.25,accepted,9,165.11,72.48,62.860000000000014,29.769999999999996
4,item_003,Thingamajig D,buyer_t4_003,seller_t4_004,True,87.5,accepted,6,138.11,66.42,50.610000000000014,21.08
4,item_002,Doohickey C,buyer_t4_008,seller_t4_007,True,131.8,accepted,10,160.2,75.0,28.399999999999977,56.80000000000001
4,item_001,Gadget B,buyer_t4_006,seller_t4_008,True,130.0,accepted,6,131.22,51.58,1.2199999999999989,78.42
4,item_001,Gadget B,buyer_t4_005,seller_t4_009,True,85.0,accepted,4,134.31,71.73,49.31,13.269999999999996
4,item_002,Doohickey C,buyer_t4_007,seller_t4_002,True,96.0,accepted,6,134.93,80.94,38.93000000000001,15.060000000000002
4,item_004,Gizmo E,buyer_t4_009,seller_t4_000,True,89.5,accepted,6,129.55,65.09,40.05000000000001,24.409999999999997
4,item_002,Doohickey C,buyer_t4_002,seller_t4_005,False,,rejected,4,116.01,89.38,0.0,0.0
4,item_004,Gizmo E,buyer_t4_004,seller_t4_001,True,73.0,accepted,5,121.49,44.9,48.489999999999995,28.1
4,item_003,Thingamajig D,buyer_t4_000,seller_t4_003,True,84.5,accepted,5,108.16,40.57,23.659999999999997,43.93
4,item_004,Gizmo E,buyer_t4_001,seller_t4_006,False,,timeout,10,136.02,40.02,0.0,0.0
5,item_000,Widget A,buyer_t5_009,seller_t5_002,False,,timeout,10,166.88,70.74,0.0,0.0
5,item_002,Doohickey C,buyer_t5_002,seller_t5_007,False,,timeout,10,147.05,84.62,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_001,seller_t5_005,True,111.25,accepted,10,156.01,89.23,44.75999999999999,22.019999999999996
5,item_003,Thingamajig D,buyer_t5_000,seller_t5_004,True,146.75,accepted,6,146.75,57.31,0.0,89.44
5,item_004,Gizmo E,buyer_t5_008,seller_t5_009,True,150.0,accepted,7,157.54,61.95,7.539999999999992,88.05
5,item_003,Thingamajig D,buyer_t5_005,seller_t5_008,True,138.5,accepted,7,153.19,58.88,14.689999999999998,79.62
5,item_002,Doohickey C,buyer_t5_004,seller_t5_003,False,,rejected,7,145.97,48.99,0.0,0.0
5,item_000,Widget A,buyer_t5_003,seller_t5_001,False,,timeout,10,169.92,47.2,0.0,0.0
5,item_000,Widget A,buyer_t5_007,seller_t5_000,True,91.1,accepted,9,168.89,72.94,77.78999999999999,18.159999999999997
5,item_000,Widget A,buyer_t5_006,seller_t5_006,True,99.0,accepted,6,162.96,48.93,63.96000000000001,50.07
6,item_004,Gizmo E,buyer_t6_001,seller_t6_001,True,114.0,accepted,6,159.57,69.34,45.56999999999999,44.66
6,item_001,Gadget B,buyer_t6_005,seller_t6_005,True,141.0,accepted,7,155.7,66.52,14.699999999999989,74.48
6,item_001,Gadget B,buyer_t6_004,seller_t6_007,True,85.0,accepted,4,116.31,60.92,31.310000000000002,24.08
6,item_003,Thingamajig D,buyer_t6_007,seller_t6_002,True,85.0,accepted,6,104.46,70.03,19.459999999999994,14.969999999999999
6,item_003,Thingamajig D,buyer_t6_006,seller_t6_009,True,92.0,accepted,9,122.44,64.68,30.439999999999998,27.319999999999993
6,item_000,Widget A,buyer_t6_003,seller_t6_004,True,96.75,accepted,6,130.04,55.31,33.28999999999999,41.44
6,item_003,Thingamajig D,buyer_t6_000,seller_t6_006,True,73.5,accepted,6,112.09,47.65,38.59,25.85
6,item_004,Gizmo E,buyer_t6_002,seller_t6_003,True,113.9,accepted,10,148.39,89.15,34.48999999999998,24.75
6,item_001,Gadget B,buyer_t6_009,seller_t6_000,True,118.0,accepted,5,143.73,49.8,25.72999999999999,68.2
6,item_001,Gadget B,buyer_t6_008,seller_t6_008,True,138.5,accepted,10,138.51,53.24,0.009999999999990905,85.25999999999999
7,item_002,Doohickey C,buyer_t7_000,seller_t7_005,False,,timeout,10,119.26,65.36,0.0,0.0
7,item_001,Gadget B,buyer_t7_008,seller_t7_004,True,98.0,accepted,5,149.57,47.08,51.56999999999999,50.92
7,item_001,Gadget B,buyer_t7_007,seller_t7_002,False,,rejected,2,109.34,87.53,0.0,0.0
7,item_001,Gadget B,buyer_t7_001,seller_t7_009,True,132.0,accepted,5,154.05,77.9,22.05000000000001,54.099999999999994
7,item_004,Gizmo E,buyer_t7_005,seller_t7_007,True,92.0,accepted,9,118.81,85.02,26.810000000000002,6.980000000000004
7,item_003,Thingamajig D,buyer_t7_003,seller_t7_008,True,99.0,accepted,6,114.29,86.73,15.290000000000006,12.269999999999996
7,item_004,Gizmo E,buyer_t7_004,seller_t7_001,True,96.5,accepted,6,152.71,80.17,56.21000000000001,16.33
7,item_001,Gadget B,buyer_t7_009,seller_t7_000,True,95.65,accepted,9,108.68,89.26,13.030000000000001,6.390000000000001
7,item_004,Gizmo E,buyer_t7_002,seller_t7_003,True,106.7,accepted,9,140.71,49.23,34.010000000000005,57.470000000000006
7,item_001,Gadget B,buyer_t7_006,seller_t7_006,True,86.0,accepted,6,115.41,76.17,29.409999999999997,9.829999999999998
8,item_004,Gizmo E,buyer_t8_008,seller_t8_008,True,96.0,accepted,5,115.14,41.08,19.14,54.92
8,item_004,Gizmo E,buyer_t8_002,seller_t8_009,True,140.5,accepted,7,168.86,52.2,28.360000000000014,88.3
8,item_002,Doohickey C,buyer_t8_007,seller_t8_000,False,,timeout,10,158.76,55.87,0.0,0.0
8,item_002,Doohickey C,buyer_t8_000,seller_t8_004,True,96.35,accepted,9,127.76,72.01,31.41000000000001,24.33999999999999
8,item_003,Thingamajig D,buyer_t8_005,seller_t8_002,True,72.75,accepted,6,110.1,58.13,37.349999999999994,14.619999999999997
8,item_001,Gadget B,buyer_t8_001,seller_t8_007,True,91.75,accepted,6,122.43,75.78,30.680000000000007,15.969999999999999
8,item_004,Gizmo E,buyer_t8_003,seller_t8_005,True,61.5,accepted,6,110.94,41.09,49.44,20.409999999999997
8,item_001,Gadget B,buyer_t8_006,seller_t8_003,False,,timeout,10,130.21,51.21,0.0,0.0
8,item_002,Doohickey C,buyer_t8_004,seller_t8_001,True,63.5,accepted,6,95.33,51.84,31.83,11.659999999999997
8,item_004,Gizmo E,buyer_t8_009,seller_t8_006,False,,timeout,10,105.77,53.86,0.0,0.0
9,item_000,Widget A,buyer_t9_008,seller_t9_003,True,85.0,accepted,6,97.73,46.91,12.730000000000004,38.09
9,item_004,Gizmo E,buyer_t9_006,seller_t9_007,True,73.5,accepted,6,98.16,55.59,24.659999999999997,17.909999999999997
9,item_000,Widget A,buyer_t9_009,seller_t9_001,True,88.0,accepted,9,152.61,86.84,64.61000000000001,1.1599999999999966
9,item_000,Widget A,buyer_t9_007,seller_t9_006,True,103.5,accepted,6,155.02,82.64,51.52000000000001,20.86
9,item_001,Gadget B,buyer_t9_004,seller_t9_009,True,111.5,accepted,6,143.0,79.47,31.5,32.03
9,item_001,Gadget B,buyer_t9_002,seller_t9_000,True,90.0,accepted,9,90.01,81.43,0.010000000000005116,8.569999999999993
9,item_002,Doohickey C,buyer_t9_001,seller_t9_005,True,101.0,accepted,9,139.44,83.14,38.44,17.86
9,item_002,Doohickey C,buyer_t9_003,seller_t9_008,True,145.0,accepted,4,164.83,67.18,19.830000000000013,77.82
9,item_000,Widget A,buyer_t9_000,seller_t9_004,True,89.0,accepted,7,111.36,57.99,22.36,31.009999999999998
9,item_003,Thingamajig D,buyer_t9_005,seller_t9_002,True,83.5,accepted,5,92.01,74.22,8.510000000000005,9.280000000000001
